rank,orgnr,company_name,total_score,base_similarity_score,layer1_product_signal,comp_revenue,comp_growth,comp_margins,comp_scale_efficiency,comp_legacy_scores,matched_model,distance_value,feature_count_used,exclusion_flags,service_indicator,applied_penalty,penalty_flags,latest_revenue_sek,revenue_cagr_3y,avg_ebitda_margin
236,5567516041,Vindelns Livs AB,76.84131972694071,76.84131972694071,False,99.30985664745165,94.61879460722142,95.25008653088543,97.62253560590666,,global,0.10537106929439831,7,,0.0,0.0,,87188000.0,0.02250851374777363,0.09059953149289479
237,5569241671,Pelago Bioscience AB,76.69821882604441,76.69821882604441,False,99.37634574989845,99.10382183745948,98.3277858461566,90.64335164972435,,global,0.10611668019660511,7,,0.0,0.0,,87583000.0,0.11726371950748171,0.10513012605452592
238,5564683349,Lupus Foder AB,76.69597540858496,76.69597540858496,False,86.82398827888738,98.5431048430591,99.42530717376718,95.52491487932188,,global,0.10612838033934284,7,,0.0,0.0,,144221000.0,0.05524800077011993,0.09264902301784028
239,5569936684,Elovent AB,76.68869058478653,76.68869058478653,False,86.60339379579943,97.81792270957979,97.96003862860339,98.18196595291468,,global,0.10616637539579382,7,,0.0,0.0,,63026000.0,0.04738524965020052,0.1063800306957708
240,5564551900,Texstar AB,76.60625649493377,76.60625649493377,False,99.81371786256761,82.06957828319261,99.46513286659844,97.50820480022304,,global,0.1065965740389665,7,,0.0,0.0,,91100000.0,-0.03758697248992804,0.10727671490394972
241,5563898609,Seriline Aktiebolag,76.55838257808625,76.55838257808625,False,93.65318540041937,95.94017859598178,94.89284824316816,99.90892111249546,,global,0.10684662610683968,7,,0.0,0.0,,126470000.0,0.14846937749296596,0.13839150770797207
242,5563186385,Maskin-Mekano Försäljnings Aktiebolag,76.50173698997348,73.5593624903591,True,99.1604130691125,79.12368665850126,99.6058281227785,97.4101563912237,,global,0.12283098112614681,7,,0.0,0.0,,105631000.0,-0.04889013368307116,0.09339258970725516
243,5562897164,Malthe Winje Automation AB,76.4919583803143,73.54995998107144,True,99.27958763669672,99.55290750534668,92.87661584101572,96.42576549064982,,global,0.12288211321834877,7,,0.0,0.0,,87015000.0,0.10924281630580168,0.04556736294334192
244,5568444243,Gällivare Utveckling AB,76.44583031658054,76.44583031658054,False,99.21693247659108,99.25001364098901,93.09986191825574,98.22988500527879,,global,0.10743511856559311,7,,0.0,0.0,,86669000.0,0.11493408370512559,0.16874411047928514
245,5591551154,TIQQE AB,76.44152395531408,76.44152395531408,False,99.97852172621056,79.29270802895338,99.47855152898808,98.9709161398439,,global,0.10745765207747497,7,,0.0,0.0,,97063000.0,0.22830756732909396,0.09205783538949115
246,5566298203,Traryds Metall AB,76.37551894005328,76.37551894005328,False,99.72460300266151,99.62700503612193,92.67543523885551,99.01651458424776,,global,0.10780318955478659,7,,0.0,0.0,,101176000.0,0.10757503950299219,0.07781179832618902
247,5568585318,Qleano AB,76.35894485423434,76.35894485423434,False,89.26940530602609,99.68021813404727,97.21256522572298,96.75888912315204,,global,0.10789000210761725,7,,0.0,0.0,,66020000.0,0.07377894837476773,0.07953903126680759
248,5561089284,Hammarplast Medical Aktiebolag,76.35028320637187,73.41373385228064,True,87.60439303024602,99.99999212550364,94.78325022122938,99.25544701783915,,global,0.12362366326654518,7,,0.0,0.0,,142321000.0,0.08994536960336608,0.04783280942020718
249,5565279279,Olsbergs Electronics AB,76.27291199667009,73.33933845833663,True,91.64094975917271,88.7772409845733,97.5125121923279,98.63127954597147,,global,0.12402921743530299,7,,0.0,0.0,,69090000.0,0.18907359732490492,0.08544592738445904
250,5568434061,Trygga Hiss i Stockholm AB,76.23357577631249,76.23357577631249,False,99.05559180382456,82.95012702663443,98.73275262572197,98.18905557194165,,global,0.10854727734293039,7,,0.0,0.0,,85842000.0,0.21414493542447532,0.11638317228830965
251,5565090148,Swedish Oat Fiber Aktiebolag,76.17834011609182,76.17834011609182,False,94.59283155879451,93.77884574381328,97.16914989576979,96.76739839735912,,global,0.10883720565891807,7,,0.0,0.0,,123687000.0,0.017269731029827096,0.1360979850686623
252,5561015230,Götaplatsens Foto AB,76.17686621905982,76.17686621905982,False,96.79583756608264,97.91517256641723,99.33321860558517,90.6358049549037,,global,0.10884494492595058,7,,0.0,0.0,,78372000.0,0.131695264954921,0.08156728622517186
253,5568134059,Keeparo AB,76.163975351371,76.163975351371,False,98.39995577303299,93.45264472585103,96.17974547519081,96.49793150797149,,global,0.10891263980061039,7,,0.0,0.0,,83102000.0,0.16472954290661512,0.12771266018400476
254,5564957297,Protek Projektstyrning i Göteborg AB,76.13096203249745,76.13096203249745,False,89.00987707150688,95.90723720739642,98.48645153366043,96.66864206111603,,global,0.10908605761715899,7,,0.0,0.0,,65710000.0,0.14871100666289783,0.10208479353385926
255,5565780250,C. Gustafsson Livs Aktiebolag,76.10928915862172,76.10928915862172,False,94.58657998044704,97.97197356774844,94.512838318666,98.64053697487704,,global,0.10919994536420392,7,,0.0,0.0,,123706000.0,0.04893408723046844,0.05062282887118846
256,5566497565,Realtryck i Stockholm AB,76.10624255613206,76.10624255613206,False,83.6523132581654,99.59910476222964,99.61717132728033,96.19145965269433,,global,0.10921595740952277,7,,0.0,0.0,,60108000.0,0.07183103522217427,0.08523050293854582
257,5562338961,Norrbottens Bildemontering Aktiebolag,76.10293646678821,76.10293646678821,False,82.81362871153831,99.99098470037652,98.58893666730768,97.96797520908774,,global,0.10923333396652471,7,,0.0,0.0,,59338000.0,0.08730010305220715,0.10410003491269819
258,5567332969,Dataväxt AB,76.0644713296168,76.0644713296168,False,99.99709197433208,94.90330246600806,96.97737623367925,93.77945561416112,,global,0.10943555933684661,7,,0.0,0.0,,94953000.0,0.024366455005791154,0.06625917265388048
259,5565438941,Citedo AB,76.05870391861126,76.05870391861126,False,93.56788368382902,90.90704772179605,97.38196834421608,98.4125935964779,,global,0.10946588955312768,7,,0.0,0.0,,71998000.0,0.0013881426945576703,0.07081128867732064
260,5565717120,Thomas o Marianne Alfredsson AB,76.05240812072128,76.05240812072128,False,97.12931039218941,99.356805877444,94.62998449219145,96.7105962346653,,global,0.10949900112694588,7,,0.0,0.0,,115167000.0,0.06696539680511093,0.07662707904269568
261,5568341209,Front Automation AB,76.00534152695029,73.08205916052913,True,82.35554241200845,99.96755358113498,99.79090570471777,94.6637046570273,,global,0.125434911230179,7,,0.0,0.0,,58927000.0,0.08485442608212312,0.08655013606866234
262,5560355926,Aktiebolaget Cernelle.,75.87699214675888,75.87699214675888,False,99.76124456699749,99.43020975303585,92.06026927968315,99.33880958811991,,global,0.11042267252485143,7,,0.0,0.0,,100775000.0,0.11172672412625073,0.1762764980102885
263,5590530688,Distriktsläkarna i Västra Götaland AB,75.85362293211332,75.85362293211332,False,96.48545460064149,,98.2466530090386,92.88265949606406,,global,0.11054588676117785,6,,0.0,0.0,,77629000.0,,0.12292300296526876
264,5566556501,Contribit AB,75.84103744530367,75.84103744530367,False,91.62807429473673,,96.26208119696254,98.28155328410446,,global,0.11061225949602405,6,,0.0,0.0,,69072000.0,,0.1306897150799166
265,5561937086,"KAMI, Kalix Mekaniska Industrier Aktiebolag",75.81858613670411,72.9024866699078,True,99.84530524600127,82.48672532614718,97.94041181207812,97.0976498789024,,global,0.12641897474276473,7,,0.0,0.0,,99726000.0,-0.035939227476171176,0.13240810991073287
266,5568000375,Lomma Tak AB,75.81148870908795,75.81148870908795,False,85.91016062181241,96.611408743952,98.40726877725616,97.90562267607754,,global,0.1107681354967156,7,,0.0,0.0,,62308000.0,0.1433274714945334,0.07118194309381606
267,5561853499,Norra Åsbo Renhållningsaktiebolag,75.80230262956361,75.80230262956361,False,99.4657822288114,99.81732337483933,94.37524291638881,95.56548230078937,,global,0.110816606440972,7,,0.0,0.0,,88152000.0,0.07775046054580015,0.11679944506337628
268,5564879442,Grays Bakery AB,75.77153196508428,75.77153196508428,False,97.33233505580574,79.18839208539481,99.44328328968633,99.98574163123506,,global,0.11097901265037786,7,,0.0,0.0,,114383000.0,0.2286993003160327,0.09204912673512299
269,5560706037,K A Olsson & Gems Aktiebolag,75.76151385856812,75.76151385856812,False,97.39029201304635,99.62558599901516,94.03277744470972,97.52022645964219,,global,0.11103190200649847,7,,0.0,0.0,,114155000.0,0.10760845265826657,0.09690936617439691
270,5567819635,K Vent AB,75.72986071782971,75.72986071782971,False,94.52627652411314,,96.21638943399411,96.82107376053699,,global,0.11119905682326632,6,,0.0,0.0,,73641000.0,,0.12214321626086332
271,5566302245,Ambulansproduktion i Sandviken AB,75.6931292932267,72.78185508964106,True,98.21601421245633,86.55923748545598,95.50520206507538,99.14874059187974,,global,0.1270814020503518,7,,0.0,0.0,,110650000.0,0.19909287972733725,0.06264001353031413
272,5590540315,Bricks and Lime AB,75.69195227551526,75.69195227551526,False,98.49119578170637,79.91196858670745,99.14972360804985,99.33399713402547,,global,0.11139933678218134,7,,0.0,0.0,,83440000.0,0.22596960049450154,0.07696681967998144
273,5564885720,Actil Warehouse Trucks AB,75.68697301643222,75.68697301643222,False,96.34201546920171,91.5871326516082,98.131113025322,95.329920412207,,global,0.11142565092901636,7,,0.0,0.0,,118027000.0,0.17512828422211135,0.06823481237985828
274,5569219032,Wellectronics AB,75.68324270918835,75.68324270918835,False,99.95174175856039,91.14932168733722,96.56718529047423,,,global,0.11144536581005425,5,,0.0,0.0,,93243000.0,0.002634210751800037,0.13206180415932525
275,5564640497,Ventilationsprojekt i Nyköping AB,75.63208700301918,72.72316057982613,True,99.64242576338953,86.68622294094868,95.07520829088163,99.30242540953587,,global,0.1274041098977944,7,,0.0,0.0,,101993000.0,-0.018485757005776704,0.08260402084780613
276,5562130657,Lagermetall Aktiebolag,75.63072014442207,75.63072014442207,False,98.81396957596333,92.9386339615337,97.79691835615832,93.89785475040478,,global,0.11172305368966641,7,,0.0,0.0,,84737000.0,0.012339558837048736,0.06757004556076414
277,5564356789,Water and Laser Technology i Vansbro Aktiebolag,75.58180408518491,75.58180408518491,False,83.85004122318712,99.96230757137378,97.89978924645193,98.0379883205399,,global,0.1119818473904802,7,,0.0,0.0,,60293000.0,0.09559991590519057,0.1290834312573443
278,5564717477,TP Mur & Puts Aktiebolag,75.57985905169767,75.57985905169767,False,98.72940200286612,97.5413026973855,92.66437280680333,99.38795074437486,,global,0.11199214118295113,7,,0.0,0.0,,84380000.0,0.04473118076010896,0.14112535171955976
279,5565187969,Samuelssons Tak AB,75.56701587083184,75.56701587083184,False,88.72775759497655,99.12630034589942,97.58132449645984,96.31226126194935,,global,0.11206011840525663,7,,0.0,0.0,,65378000.0,0.11691842986150291,0.09579605586665982
280,5560232802,Universalisolering Fredriksson Aktiebolag,75.54804930910196,75.54804930910196,False,82.31282079729526,99.00266692246511,99.65163617197868,96.8222283682723,,global,0.11216052698758758,7,,0.0,0.0,,58889000.0,0.06128468585900615,0.09914933910789267
281,5563508323,S K Licenssvets Frölunda Aktiebolag,75.48617315850902,75.48617315850902,False,86.16955526581663,99.84858105308665,96.22147710246931,99.24398966985729,,global,0.11248827339125043,7,,0.0,0.0,,145800000.0,0.07885079563071784,0.06610642640793636
282,5562045236,Auson Aktiebolag,75.41580112235332,75.41580112235332,False,79.20310236275607,98.2499363198262,99.60253271425131,99.03661209857701,,global,0.1128613475890797,7,,0.0,0.0,,162166000.0,0.05188079884724783,0.11577896204308837
283,5566226444,MARIA ÅKERBERG AB,75.40456068983715,75.40456068983715,False,97.8066940209533,96.21202876001098,93.20656580995245,99.82340837590706,,global,0.1129209704803228,7,,0.0,0.0,,112454000.0,0.03361275153952192,0.12061074486625749
284,5561928127,Eliass Georges Fyndmarknad AB,75.3836556047878,75.3836556047878,False,98.96122301551749,92.21337608830463,99.16721377148441,92.03966280133315,,global,0.11303188145571327,7,,0.0,0.0,,106838000.0,0.17176217891173562,0.07667462191940051
285,5592447113,Astrimant AB,75.33928322782847,75.33928322782847,False,85.50375285171364,95.17279269409498,99.45309948836872,97.04084755384291,,global,0.11326739904094572,7,,0.0,0.0,,61897000.0,0.1538810403300248,0.08716719059528999
286,5563115707,AV-Line Aktiebolag,75.32452111218508,75.32452111218508,False,98.75842529645269,85.37814822965873,98.29303614882231,97.01243278199787,,global,0.11334578344524401,7,,0.0,0.0,,84501000.0,-0.02411371405953222,0.10677749656451993
287,5566230180,Visma Real Estate AB,75.25324541616335,75.25324541616335,False,99.69983303450928,86.86341661005505,99.30599510197074,94.2105394782098,,global,0.11372446193404528,7,,0.0,0.0,,101433000.0,-0.017707533462351432,0.11704821236963828
288,5567766125,W5 ArcQor AB,75.2481262372491,75.2481262372491,False,94.8985808862105,96.55413359009806,95.02825426406508,97.8574120451468,,global,0.11375167326832081,7,,0.0,0.0,,74325000.0,0.1437839676939825,0.05292505434268973
289,5564144763,Autoklinik i Malmö Aktiebolag,75.24742403675064,75.24742403675064,False,97.8905372290636,98.14957934165395,96.28218515029214,93.71801192557146,,global,0.11375540600591832,7,,0.0,0.0,,81388000.0,0.12925951490657273,0.07983974621926875
290,5566131628,Jirotex Furudahlsgruppen AB,75.22237627717642,75.22237627717642,False,95.28105449514442,99.99982121236174,94.89778426886038,96.24551929580727,,global,0.11388857696648753,7,,0.0,0.0,,75059000.0,0.09040978255878596,0.07010991171215968
291,5567029755,EASY ONLINE STORES AB,75.20977731396903,75.20977731396903,False,99.36118400415303,97.0302717145949,93.70926113761429,97.61529657332639,,global,0.11395557840433755,7,,0.0,0.0,,87491000.0,0.13987090170844518,0.12249785605220774
292,5566125901,Stora & Goa AB,75.19520100929978,75.19520100929978,False,83.12263738259361,99.73072852357137,99.32593360474188,96.24387949896965,,global,0.11403310937373698,7,,0.0,0.0,,59619000.0,0.07511907666959328,0.12632027780487892
293,5568945157,Overlook Restaurang AB,75.09374656219843,75.09374656219843,False,91.03405736864484,99.5076296445952,95.8622413550843,97.17458915495746,,global,0.11457315953259169,7,,0.0,0.0,,68259000.0,0.06985714520432285,0.09526889410594071
294,5566752332,INAC Process AB,75.05854473931478,75.05854473931478,False,99.08970181816971,84.42520676174236,97.86874188598294,97.8646922574723,,global,0.11476071217383844,7,,0.0,0.0,,86010000.0,-0.028096367995070315,0.08016184094070047
295,5560690769,A. T. Kearney Aktiebolag,75.04127464977128,75.04127464977128,False,97.63076659940812,82.76516468475242,97.98495449873667,99.3962057165949,,global,0.11485275806537916,7,,0.0,0.0,,113187000.0,-0.03483198376100005,0.08544218778893893
296,5563376143,EVI Industries Vaggeryd AB,75.01677974132318,72.13151898204151,True,96.43549637811299,92.60403625872009,94.21126038559221,98.30792583249517,,global,0.13067163229782064,7,,0.0,0.0,,77513000.0,0.010449481070341271,0.0598273372555624
297,5562578020,CA consultadministration AB,74.94166735880987,74.94166735880987,False,81.04663844331571,98.60938274109483,99.51039465006578,97.58258862873444,,global,0.11538405744794508,7,,0.0,0.0,,57787000.0,0.05605397402366674,0.08039855296518458
298,5564039005,Flyinge Plantshop Aktiebolag,74.9272171866419,74.9272171866419,False,97.01423466362344,87.98651208169736,96.44016767733713,98.94946709182244,,global,0.11546119245702484,7,,0.0,0.0,,78920000.0,-0.012676425567893612,0.13728388584228396
299,5564874534,TagMaster Aktiebolag,74.92457546897366,74.92457546897366,False,97.48902210028365,99.82219657359106,99.19579696824881,88.83172562184595,,global,0.11547529555247245,7,,0.0,0.0,,113762000.0,0.10213640628681797,0.11061432568643569
300,5567481352,SWELIFT AB,74.85649774354931,74.85649774354931,False,99.95573542606135,93.17401380270144,93.43586746120752,99.6453419004653,,global,0.11583890747567273,7,,0.0,0.0,,93338000.0,0.16635883917827354,0.17760201519282903
301,5569732141,C M Betong AB,74.8354243721907,74.8354243721907,False,99.99138449616227,99.68363003565347,98.19856313184351,89.07304440254237,,global,0.11595153010059453,7,,0.0,0.0,,94549000.0,0.1061858631883521,0.0865803937149398
302,5566748926,Atvhuset AB,74.8272311300083,74.8272311300083,False,99.1594692645792,94.49683332433092,97.90850445516502,92.24449405774473,,global,0.11599532588739567,7,,0.0,0.0,,105637000.0,0.15832598721526248,0.06891485670523634
303,5569214058,Archus Affärsutveckling & Projektledning AB,74.8190368817112,74.8190368817112,False,84.67805720318181,99.38084849260302,98.19595899217573,96.938758135722,,global,0.11603913184882281,7,,0.0,0.0,,61083000.0,0.11264998514221403,0.11206622368545469
304,5569577959,Åsens Projekt AB,74.80504761290352,74.80504761290352,False,99.87780827131334,89.92053873315957,95.16495990614048,98.47448749932505,,global,0.11611392873140058,7,,0.0,0.0,,91924000.0,0.1835987796545735,0.07497491168332454
305,5564990728,E. Södergren Livs AB,74.76365387564701,74.76365387564701,False,98.42322857820206,94.73920622781357,93.939817630722,98.35090181055436,,global,0.1163353319415715,7,,0.0,0.0,,109672000.0,0.0232892120656909,0.05518220448724712
306,5562771468,J.N. Elinstallatörer Aktiebolag,74.70800144215426,74.70800144215426,False,91.09728050166149,92.19613897573208,99.91673051359199,94.5320571780266,,global,0.11663319409314042,7,,0.0,0.0,,133491000.0,0.008195484931015962,0.09703123080596653
307,5564914637,H P-Borrningar i Klippan Aktiebolag,74.6797657792566,74.6797657792566,False,96.06146994261906,96.22293524340868,93.85281080729641,98.9957257661203,,global,0.11678440145775439,7,,0.0,0.0,,76673000.0,0.14635624577982242,0.14841760029033624
308,5566272927,ÅMV Production Aktiebolag,74.621769202389,74.621769202389,False,93.47332580538445,95.43244577655224,95.82605173358836,97.70577222145853,,global,0.11709516359314363,7,,0.0,0.0,,71844000.0,0.15209798186355195,0.12385113164648227
309,5567980759,Lone Star Shipping AB,74.61319662902739,74.61319662902739,False,92.03212538389141,92.58215047911165,96.69714121478445,98.46111084323076,,global,0.11714111836425663,7,,0.0,0.0,,69645000.0,0.16972467581281592,0.14873718634751706
310,5562528652,Medela Medical Aktiebolag,74.55790071417626,71.69028914824639,True,83.22009073127707,99.16081005596018,99.15173652480273,94.45728157281103,,global,0.13312595392716894,7,,0.0,0.0,,152798000.0,0.06367217135172276,0.08418024559593305
311,5562227313,Claessons Cykel & Motor Aktiebolag,74.55710874402813,74.55710874402813,False,99.81164027678273,83.42122365645773,99.53879344361091,95.32314609988242,,global,0.11744191757494207,7,,0.0,0.0,,91076000.0,-0.0321984789563059,0.08317671302340134
312,5568038789,Solid Beans AB,74.5333275466079,74.5333275466079,False,87.1238501259992,97.67244922825752,99.46909938887579,94.34357052293012,,global,0.11756952440587556,7,,0.0,0.0,,63580000.0,0.04597048252951108,0.08052965498769607
313,5560417254,Tjeders Industri Aktiebolag,74.52818420710112,71.66171558375108,True,96.4346314512588,99.0450892057332,92.11703861940957,98.04364166250647,,global,0.13328541351716014,7,,0.0,0.0,,77511000.0,0.06190559974296406,0.061995460376986083
314,5593894776,Berkeley Company AB,74.50200028126703,74.50200028126703,False,98.8041870944416,,96.30859554967869,93.90263308384993,,global,0.1177376846200145,6,,0.0,0.0,,84695000.0,,0.12628643907242593
315,5565976684,Cordial AB,74.48834132591492,74.48834132591492,False,99.44030308287724,97.57916792218755,99.60510612050105,88.3434370190204,,global,0.11781102604734753,7,,0.0,0.0,,87985000.0,0.0450856582855943,0.08691891891891892
316,5561432013,Helge Nyberg Aktiebolag,74.47443528703485,74.47443528703485,False,98.6986569263896,95.20882984701099,93.81533089718532,98.0364142680965,,global,0.11788570800071417,7,,0.0,0.0,,108284000.0,0.02641558565163815,0.06249618393852434
317,5566168190,Osby Mekan AB,74.44123634491831,74.44123634491831,False,99.3722806741318,99.86648306983071,91.19582585706483,99.76416649752133,,global,0.11806405829683939,7,,0.0,0.0,,104197000.0,0.10051920782355972,0.06265944340510965
318,5562956556,Svetsekonomi i Skövde Aktiebolag,74.28935996688362,74.28935996688362,False,99.77586175002489,97.75594714532983,99.76920237452607,87.5776832958092,,global,0.11888097927794519,7,,0.0,0.0,,100607000.0,0.13327473492504804,0.09082926064344145
319,5590159553,Matbutiken Vällebergsvägen AB,74.28195110094642,74.28195110094642,False,89.33844686143738,98.04434920912007,96.59314362367108,97.0265287651471,,global,0.118920873203038,7,,0.0,0.0,,138016000.0,0.04968140955801381,0.057776094850084135
320,5564505575,Karlskoga CNC Quality Aktiebolag,74.2748635546164,74.2748635546164,False,96.51070806940363,99.47962544125508,95.34546879755862,94.67810131001957,,global,0.11895904066833715,7,,0.0,0.0,,77688000.0,0.11076179943673758,0.16675044568489347
321,5563267185,Westmatic i Arvika Aktiebolag,74.24793167034015,74.24793167034015,False,99.60775750510943,,92.33123569084258,99.47055432858495,,global,0.11910410599399646,6,,0.0,0.0,,102311000.0,,0.15659243926121147
322,5564021003,Wanås Gods Aktiebolag,74.20556404353087,74.20556404353087,False,95.81995047259284,99.86329007898775,92.68311556561245,99.02523914054589,,global,0.11933242060662759,7,,0.0,0.0,,76155000.0,0.10064402215414314,0.1203436064735599
323,5565738027,Vygon (Sweden) AB,74.18230759780182,74.18230759780182,False,90.8101650091314,99.3184194604732,98.95404682648353,92.30655664885528,,global,0.11945780252989247,7,,0.0,0.0,,67961000.0,0.11376691465620392,0.09992147904918267
324,5563132058,Ljung & Sjöberg Aktiebolag,74.15945566777047,74.15945566777047,False,91.09656815769112,99.27052327878579,94.82993640184539,98.49983741367919,,global,0.11958104189126481,7,,0.0,0.0,,68343000.0,0.11458987785354902,0.09609061268896411
325,5562850700,Jarl Sandin & Söner Guld och Silver Aktiebolag,74.144309402711,74.144309402711,False,99.9971257562476,98.20107976049863,91.29699968011676,99.65424275876052,,global,0.11966274589981737,7,,0.0,0.0,,96079000.0,0.0513472198674052,0.047435430738878175
326,5566061056,EMV Stainless AB,74.12987403486298,74.12987403486298,False,86.9729522534731,99.9051882467354,97.10024700378302,96.68983563110146,,global,0.11974063062693018,7,,0.0,0.0,,63418000.0,0.08118430214661654,0.09721205355524788
327,5562151638,Fricweld Aktiebolag,74.10107536083844,74.10107536083844,False,99.73052222616109,98.27391788749865,91.48303628561915,99.78921417675835,,global,0.11989605659973435,7,,0.0,0.0,,101113000.0,0.05214536116948065,0.072018205623792
328,5565576401,Böttcher Nordic AB,74.0899740278248,74.0899740278248,False,87.57743193881242,88.220218458279,99.74864975336682,98.30641207746102,,global,0.11995598644343376,7,,0.0,0.0,,64074000.0,0.19165840859619787,0.08956573245627708
329,5563674067,AluFlex AB,74.07155043636911,74.07155043636911,False,95.23205094503957,99.7997757110078,93.35651890238273,98.00948077173703,,global,0.12005546485588817,7,,0.0,0.0,,121704000.0,0.07717383049936055,0.14629607803219435
330,5565510301,KEBCO-Kebab Company AB,74.04766697574314,74.04766697574314,False,96.27962118561476,96.9924871187016,93.60018192346463,98.35796242417949,,global,0.12018446073501979,7,,0.0,0.0,,77157000.0,0.03986000120655975,0.05753311372376056
331,5565950036,MTB Plattsättning Aktiebolag,74.03240167367224,74.03240167367224,False,99.2553884820658,94.77657372675702,95.69039274955395,94.84870232566628,,global,0.12026693126472283,7,,0.0,0.0,,105011000.0,0.02353314720776445,0.05285987162078324
332,5564877172,Reco Port Aktiebolag,74.02970427135583,74.02970427135583,False,99.99828225223595,98.79939972413288,91.75681195026114,99.69696866341219,,global,0.12028150570184568,7,,0.0,0.0,,95083000.0,0.0584753458442715,0.10255863294913699
333,5566753496,Muskövarvet AB,73.96477342780013,73.96477342780013,False,97.04427766390282,98.98325653154811,91.82601296831105,99.99163005121886,,global,0.12063249635355851,7,,0.0,0.0,,115489000.0,0.11904692732320266,0.060668623309443497
334,5563682250,OptiPack AB,73.93490156526987,73.93490156526987,False,99.06124639967469,99.48927679082131,92.5513734824076,97.98248477522365,,global,0.12079407541281116,7,,0.0,0.0,,106246000.0,0.11056810830224251,0.1038496507373323
335,5591441877,Petro Bio AB,73.9065731089759,73.9065731089759,False,99.8086630062111,80.81923604961747,98.29479297712787,98.23322237383883,,global,0.12094736639805376,7,,0.0,0.0,,100210000.0,0.22250343685748897,0.07141646919018783
336,5592568108,Nova Park AB,73.90160494809658,73.90160494809658,False,84.03574156408978,,99.6852608674604,96.30484146920301,,global,0.12097425617341805,6,,0.0,0.0,,60468000.0,,0.09979684066503586
337,5590304530,Wisest AB,73.88771625542917,73.88771625542917,False,89.30759662835118,99.40359221773073,95.29678370548216,98.12698864237234,,global,0.12104943720866576,7,,0.0,0.0,,66066000.0,0.11222929579802887,0.06757244242888273
338,5564955986,F:a GREFS AB,73.87075649065861,73.87075649065861,False,99.99504827737401,,92.15487283549737,99.69547932723844,,global,0.12114126146499353,6,,0.0,0.0,,94782000.0,,0.11653453731024921
339,5568752199,Axelssons i Aby AB,73.85806471270186,73.85806471270186,False,95.98173791927273,96.08476616556132,93.89670939882693,98.47795026009302,,global,0.1212099916038227,7,,0.0,0.0,,76500000.0,0.14739777538028753,0.14831402537361574
340,5567749055,Doktor.se Geria Vårdcentral AB,73.8476520390271,73.8476520390271,False,97.19935632073862,99.43527088042612,93.17988098499643,97.82701550515515,,global,0.12126638846602143,7,,0.0,0.0,,114899000.0,0.06842199899890367,0.10961145685176628
341,5566107099,ALO Center Aktiebolag,73.84341227742269,73.84341227742269,False,80.045868148545,99.99772209886258,98.8190257766821,97.78602807764508,,global,0.12128935403472493,7,,0.0,0.0,,56947000.0,0.09139607725708765,0.0869656754291033
342,5565120762,Sennen AB,73.84092348301593,73.84092348301593,False,90.78571758812004,95.95094150241046,94.74421127357785,99.84385131460874,,global,0.12130283573212598,7,,0.0,0.0,,134307000.0,0.03166162402782846,0.051646297122193104
343,5569146771,Proline Väst AB,73.83545525810226,73.83545525810226,False,98.3748799073771,95.93940774196905,96.60055087640491,93.1785750568053,,global,0.12133245847863583,7,,0.0,0.0,,83011000.0,0.03157681322810446,0.13331741914526044
344,5565456265,Eurostair Produktion Aktiebolag,73.8160644093334,70.97698500897442,True,90.18232970169035,99.99931803297108,93.47045383153988,98.18494040839973,,global,0.1371258065197911,7,,0.0,0.0,,67148000.0,0.08927623988388023,0.1489760455919362
345,5566437587,Klarvik AB,73.76989301697702,73.76989301697702,False,91.03853115581899,98.9806248048453,96.18800685491152,96.0609199145861,,global,0.1216877965267647,7,,0.0,0.0,,68265000.0,0.06096720081646523,0.1604306256116841
346,5566452982,Elkrafterna i Östergötland AB,73.75383087374634,73.75383087374634,False,96.62912339183485,90.19891319529786,95.49525952329215,98.74901890051524,,global,0.12177489922656391,7,,0.0,0.0,,77968000.0,0.18222755324655981,0.08036834851436359
347,5569403388,Exellent Syd AB,73.71025092225962,73.71025092225962,False,99.93578411225624,95.79553261061875,91.92009050372191,99.67132393542798,,global,0.12201132264425144,7,,0.0,0.0,,98207000.0,0.1495236770313093,0.06057786522022762
348,5563466738,Bastec AB,73.66967235422554,73.66967235422554,False,93.51272223207661,98.76156422352061,93.60886902488755,98.79742480641801,,global,0.12223158911288488,7,,0.0,0.0,,71908000.0,0.057979000056168184,0.14908087155693897
349,5567401913,Amadeuskliniken AB,73.62700308834262,73.62700308834262,False,99.04138353105792,96.06273452421505,99.32781726319809,89.02552368723417,,global,0.12246333510143902,7,,0.0,0.0,,85773000.0,0.032489609876614756,0.1001446396251991
350,5568405582,PMC i Strängnäs AB,73.59373090582956,73.59373090582956,False,87.71862348449385,95.59327689197036,96.95646853210053,98.17867796820644,,global,0.12264413671641178,7,,0.0,0.0,,64230000.0,0.029081961028315284,0.07690062418608828
351,5592179070,Nexer Insight AB,73.58411995316715,73.58411995316715,False,99.99980797758089,89.57130312135916,98.2562208487091,93.14366547467989,,global,0.12269637801560174,7,,0.0,0.0,,95371000.0,0.1852970131667846,0.09921026799005982
352,5567422018,L & A Falks Lantbruksmaskiner AB,73.58092822617284,70.7508925251662,True,98.65089913037332,99.8118156486954,93.03076541115381,94.48859226722902,,global,0.13840201373904806,7,,0.0,0.0,,108533000.0,0.07756660939527515,0.052276996559534036
